video_id,subset,action,class_id,start_frame,end_frame,bbox,tensor_path,file_exists
42967,train,"[68, 1, 38]",27,1,38,"[70, 14, 224, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/42967.pt,True
64212,train,"[16, 1, 45]",10,1,45,"[642, 59, 1646, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64212.pt,True
64213,train,"[16, 1, 83]",10,1,83,"[82, 0, 535, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64213.pt,True
64218,train,"[16, 1, 50]",10,1,50,"[72, 15, 221, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64218.pt,True
64219,train,"[16, 1, 24]",10,1,24,"[88, 16, 226, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64219.pt,True
12327,train,"[2, 1, 40]",0,1,40,"[63, 0, 218, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/12327.pt,True
12328,train,"[2, 1, 75]",0,1,75,"[56, 11, 240, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/12328.pt,True
62170,train,"[15, 1, 36]",9,1,36,"[57, 16, 224, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62170.pt,True
62175,train,"[15, 1, 82]",9,1,82,"[201, 38, 529, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62175.pt,True
06343,train,"[53, 1, 70]",22,1,70,"[175, 52, 533, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/06343.pt,True
64224,train,"[16, 1, 80]",10,1,80,"[176, 52, 537, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64224.pt,True
13202,train,"[20, 1, 65]",12,1,65,"[114, 30, 509, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13202.pt,True
13201,train,"[20, 1, 78]",12,1,78,"[125, 18, 533, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13201.pt,True
13200,train,"[20, 1, 24]",12,1,24,"[586, 95, 1564, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13200.pt,True
13209,train,"[20, 1, 58]",12,1,58,"[73, 21, 200, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13209.pt,True
13208,train,"[20, 1, 49]",12,1,49,"[85, 20, 219, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13208.pt,True
12338,train,"[2, 1, 91]",0,1,91,"[221, 42, 501, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/12338.pt,True
33285,train,"[23, 1, 87]",14,1,87,"[189, 57, 540, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/33285.pt,True
62168,train,"[15, 1, 60]",9,1,60,"[76, 17, 237, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62168.pt,True
62169,train,"[15, 1, 54]",9,1,54,"[73, 16, 239, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62169.pt,True
62163,train,"[15, 1, 30]",9,1,30,"[585, 136, 1828, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62163.pt,True
62164,train,"[15, 1, 69]",9,1,69,"[122, 0, 592, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62164.pt,True
65167,train,"[3, 1, 60]",1,1,60,"[190, 0, 504, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65167.pt,True
32945,train,"[88, 1, 67]",36,1,67,"[57, 3, 240, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32945.pt,True
32947,train,"[88, 1, 31]",36,1,31,"[657, 37, 1680, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32947.pt,True
32949,train,"[88, 1, 83]",36,1,83,"[155, 0, 574, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32949.pt,True
21945,train,"[21, 1, 59]",13,1,59,"[62, 5, 564, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/21945.pt,True
21941,train,"[21, 1, 56]",13,1,56,"[57, 0, 271, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/21941.pt,True
21943,train,"[21, 1, 29]",13,1,29,"[757, 52, 1564, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/21943.pt,True
13213,train,"[20, 1, 48]",12,1,48,"[73, 16, 215, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13213.pt,True
13216,train,"[20, 1, 61]",12,1,61,"[154, 51, 527, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13216.pt,True
13217,train,"[20, 1, 63]",12,1,63,"[161, 50, 520, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13217.pt,True
10157,train,"[81, 1, 46]",33,1,46,"[64, 10, 209, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/10157.pt,True
62159,train,"[15, 1, 74]",9,1,74,"[209, 14, 581, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62159.pt,True
09967,train,"[54, 1, 39]",23,1,39,"[65, 13, 222, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/09967.pt,True
09966,train,"[54, 1, 62]",23,1,62,"[48, 11, 215, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/09966.pt,True
09960,train,"[54, 1, 83]",23,1,83,"[149, 0, 591, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/09960.pt,True
09963,train,"[54, 1, 44]",23,1,44,"[80, 14, 203, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/09963.pt,True
65363,train,"[82, 1, 68]",34,1,68,"[167, 11, 461, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65363.pt,True
65362,train,"[82, 1, 63]",34,1,63,"[156, 17, 485, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65362.pt,True
23769,train,"[85, 1, 86]",35,1,86,"[277, 3, 798, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/23769.pt,True
23768,train,"[85, 1, 27]",35,1,27,"[593, 124, 1663, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/23768.pt,True
23766,train,"[85, 1, 65]",35,1,65,"[37, 0, 283, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/23766.pt,True
13695,train,"[57, 1, 61]",25,1,61,"[36, 0, 254, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13695.pt,True
13697,train,"[57, 1, 39]",25,1,39,"[413, 77, 1655, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13697.pt,True
13699,train,"[57, 1, 66]",25,1,66,"[63, 29, 610, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13699.pt,True
43179,train,"[69, 1, 67]",28,1,67,"[190, 47, 561, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/43179.pt,True
32954,train,"[88, 1, 30]",36,1,30,"[67, 15, 227, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32954.pt,True
62970,train,"[30, 1, 75]",15,1,75,"[78, 9, 560, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62970.pt,True
32959,train,"[88, 1, 70]",36,1,70,"[231, 40, 481, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32959.pt,True
62979,train,"[30, 1, 33]",15,1,33,"[77, 2, 231, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62979.pt,True
23782,train,"[85, 1, 63]",35,1,63,"[182, 52, 545, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/23782.pt,True
21950,train,"[21, 1, 26]",13,1,26,"[74, 13, 227, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/21950.pt,True
21951,train,"[21, 1, 26]",13,1,26,"[96, 16, 231, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/21951.pt,True
62966,train,"[30, 1, 26]",15,1,26,"[509, 75, 1631, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62966.pt,True
62964,train,"[30, 1, 78]",15,1,78,"[50, 0, 280, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62964.pt,True
62968,train,"[30, 1, 45]",15,1,45,"[333, 61, 1614, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62968.pt,True
57953,train,"[14, 1, 74]",8,1,74,"[214, 53, 566, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57953.pt,True
01388,train,"[76, 1, 104]",31,1,104,"[137, 16, 531, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/01388.pt,True
01385,train,"[76, 1, 50]",31,1,50,"[670, 44, 1529, 1078]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/01385.pt,True
01384,train,"[76, 1, 56]",31,1,56,"[409, 56, 822, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/01384.pt,True
01383,train,"[76, 1, 124]",31,1,124,"[55, 0, 259, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/01383.pt,True
66644,train,"[73, 1, 79]",29,1,79,"[153, 32, 483, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66644.pt,True
09970,train,"[54, 1, 72]",23,1,72,"[190, 56, 551, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/09970.pt,True
66804,train,"[75, 1, 56]",30,1,56,"[157, 4, 463, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66804.pt,True
23771,train,"[85, 1, 78]",35,1,78,"[23, 2, 558, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/23771.pt,True
23774,train,"[85, 1, 48]",35,1,48,"[70, 18, 219, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/23774.pt,True
69283,train,"[57, 1, 68]",25,1,68,"[219, 15, 1044, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/69283.pt,True
69281,train,"[20, 1, 66]",12,1,66,"[148, 9, 605, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/69281.pt,True
65721,train,"[21, 1, 45]",13,1,45,"[136, 14, 521, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65721.pt,True
63806,train,"[75, 1, 62]",30,1,62,"[234, 38, 498, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63806.pt,True
57940,train,"[14, 1, 27]",8,1,27,"[690, 97, 1426, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57940.pt,True
57942,train,"[14, 1, 63]",8,1,63,"[120, 0, 533, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57942.pt,True
57947,train,"[14, 1, 40]",8,1,40,"[90, 24, 227, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57947.pt,True
57949,train,"[14, 1, 46]",8,1,46,"[66, 21, 206, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57949.pt,True
42969,train,"[68, 1, 29]",27,1,29,"[54, 15, 219, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/42969.pt,True
09949,train,"[54, 1, 79]",23,1,79,"[94, 12, 223, 180]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/09949.pt,True
07389,train,"[34, 1, 70]",17,1,70,"[424, 56, 833, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/07389.pt,True
66816,train,"[16, 1, 60]",10,1,60,"[188, 33, 482, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66816.pt,True
66818,train,"[16, 1, 55]",10,1,55,"[157, 8, 461, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66818.pt,True
05728,train,"[3, 1, 27]",1,1,27,"[624, 70, 1587, 1070]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/05728.pt,True
66038,train,"[88, 1, 61]",36,1,61,"[197, 11, 490, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66038.pt,True
22120,train,"[38, 1, 29]",18,1,29,"[73, 14, 221, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/22120.pt,True
22121,train,"[38, 1, 43]",18,1,43,"[74, 16, 221, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/22121.pt,True
65731,train,"[38, 1, 45]",18,1,45,"[160, 18, 467, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65731.pt,True
33267,train,"[23, 1, 64]",14,1,64,"[408, 49, 805, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/33267.pt,True
33266,train,"[23, 1, 64]",14,1,64,"[68, 3, 234, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/33266.pt,True
33269,train,"[23, 1, 62]",14,1,62,"[132, 0, 506, 477]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/33269.pt,True
09954,train,"[54, 1, 32]",23,1,32,"[753, 142, 1517, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/09954.pt,True
09956,train,"[54, 1, 30]",23,1,30,"[736, 143, 1527, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/09956.pt,True
09953,train,"[54, 1, 75]",23,1,75,"[423, 55, 817, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/09953.pt,True
66820,train,"[17, 1, 49]",11,1,49,"[168, 14, 461, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66820.pt,True
07394,train,"[34, 1, 83]",17,1,83,"[106, 23, 557, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/07394.pt,True
07397,train,"[34, 1, 44]",17,1,44,"[69, 12, 217, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/07397.pt,True
07390,train,"[34, 1, 29]",17,1,29,"[737, 142, 1494, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/07390.pt,True
07391,train,"[34, 1, 27]",17,1,27,"[685, 146, 1545, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/07391.pt,True
07392,train,"[34, 1, 31]",17,1,31,"[627, 134, 1450, 1069]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/07392.pt,True
07393,train,"[34, 1, 53]",17,1,53,"[428, 47, 1680, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/07393.pt,True
07399,train,"[34, 1, 56]",17,1,56,"[68, 10, 222, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/07399.pt,True
22116,train,"[38, 1, 31]",18,1,31,"[710, 70, 1594, 1070]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/22116.pt,True
22115,train,"[38, 1, 53]",18,1,53,"[403, 57, 843, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/22115.pt,True
32953,train,"[88, 1, 29]",36,1,29,"[71, 16, 215, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32953.pt,True
32955,train,"[88, 1, 28]",36,1,28,"[68, 11, 229, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32955.pt,True
17019,train,"[60, 1, 41]",26,1,41,"[93, 20, 203, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17019.pt,True
17013,train,"[60, 1, 74]",26,1,74,"[57, 0, 231, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17013.pt,True
17017,train,"[60, 1, 73]",26,1,73,"[93, 12, 562, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17017.pt,True
17014,train,"[60, 1, 75]",26,1,75,"[233, 13, 524, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17014.pt,True
17015,train,"[60, 1, 93]",26,1,93,"[229, 14, 528, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17015.pt,True
38524,train,"[13, 1, 68]",7,1,68,"[54, 0, 261, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/38524.pt,True
38527,train,"[13, 1, 40]",7,1,40,"[777, 24, 1651, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/38527.pt,True
38529,train,"[13, 1, 91]",7,1,91,"[88, 0, 502, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/38529.pt,True
33274,train,"[23, 1, 27]",14,1,27,"[73, 14, 213, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/33274.pt,True
33273,train,"[23, 1, 32]",14,1,32,"[70, 11, 209, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/33273.pt,True
66297,train,"[68, 1, 56]",27,1,56,"[210, 7, 477, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66297.pt,True
58503,train,"[73, 1, 25]",29,1,25,"[82, 14, 223, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/58503.pt,True
58508,train,"[73, 1, 65]",29,1,65,"[182, 52, 551, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/58508.pt,True
66742,train,"[15, 1, 69]",9,1,69,"[155, 31, 517, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66742.pt,True
66743,train,"[15, 1, 55]",9,1,55,"[202, 29, 478, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66743.pt,True
48105,train,"[95, 1, 71]",38,1,71,"[222, 16, 525, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/48105.pt,True
13702,train,"[57, 1, 44]",25,1,44,"[36, 0, 220, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13702.pt,True
65242,train,"[34, 1, 77]",17,1,77,"[179, 18, 530, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65242.pt,True
65241,train,"[34, 1, 64]",17,1,64,"[159, 26, 477, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65241.pt,True
66355,train,"[94, 1, 66]",37,1,66,"[195, 6, 478, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66355.pt,True
65403,train,"[20, 1, 77]",12,1,77,"[175, 17, 495, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65403.pt,True
11770,train,"[55, 1, 78]",24,1,78,"[129, 28, 517, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/11770.pt,True
11773,train,"[55, 1, 48]",24,1,48,"[85, 9, 215, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/11773.pt,True
17026,train,"[60, 1, 88]",26,1,88,"[189, 63, 546, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17026.pt,True
64288,train,"[17, 1, 47]",11,1,47,"[143, 25, 514, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64288.pt,True
64284,train,"[17, 1, 48]",11,1,48,"[724, 29, 1675, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64284.pt,True
64281,train,"[17, 1, 61]",11,1,61,"[222, 13, 524, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64281.pt,True
64280,train,"[17, 1, 54]",11,1,54,"[20, 13, 258, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64280.pt,True
64283,train,"[17, 1, 23]",11,1,23,"[625, 111, 1483, 1063]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64283.pt,True
05729,train,"[3, 1, 45]",1,1,45,"[300, 12, 1202, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/05729.pt,True
38534,train,"[13, 1, 46]",7,1,46,"[77, 17, 218, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/38534.pt,True
38532,train,"[13, 1, 38]",7,1,38,"[74, 22, 205, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/38532.pt,True
38530,train,"[13, 1, 47]",7,1,47,"[138, 36, 517, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/38530.pt,True
63214,train,"[49, 1, 62]",21,1,62,"[183, 52, 544, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63214.pt,True
66606,train,"[14, 1, 65]",8,1,65,"[183, 26, 437, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66606.pt,True
65890,train,"[12, 1, 61]",6,1,61,"[182, 14, 465, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65890.pt,True
