video_id,subset,action,class_id,start_frame,end_frame,bbox,tensor_path,file_exists
57631,train,"[29, 1, 58]",19,1,58,"[406, 54, 825, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/57631.pt,True
24973,train,"[5, 1, 92]",3,1,92,"[229, 42, 573, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/24973.pt,True
08431,train,"[80, 1, 26]",52,1,26,"[81, 13, 222, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/08431.pt,True
21891,train,"[11, 1, 66]",8,1,66,"[236, 35, 486, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/21891.pt,True
27221,train,"[12, 1, 66]",9,1,66,"[198, 56, 563, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/27221.pt,True
21871,train,"[11, 1, 68]",8,1,68,"[206, 15, 518, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/21871.pt,True
21870,train,"[11, 1, 56]",8,1,56,"[414, 53, 804, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/21870.pt,True
21878,train,"[11, 1, 33]",8,1,33,"[69, 14, 214, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/21878.pt,True
63668,train,"[31, 1, 28]",21,1,28,"[913, 49, 1738, 1071]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63668.pt,True
63666,train,"[31, 1, 60]",21,1,60,"[216, 15, 525, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63666.pt,True
63667,train,"[31, 1, 27]",21,1,27,"[664, 83, 1585, 1072]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63667.pt,True
63665,train,"[31, 1, 62]",21,1,62,"[215, 16, 525, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63665.pt,True
43167,train,"[69, 1, 62]",43,1,62,"[222, 17, 521, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/43167.pt,True
43169,train,"[69, 1, 46]",43,1,46,"[240, 10, 626, 360]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/43169.pt,True
43168,train,"[69, 1, 28]",43,1,28,"[489, 129, 1615, 1065]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/43168.pt,True
49183,train,"[96, 1, 44]",61,1,44,"[65, 11, 211, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/49183.pt,True
49181,train,"[96, 1, 32]",61,1,32,"[70, 11, 209, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/49181.pt,True
38544,train,"[13, 1, 71]",10,1,71,"[258, 38, 509, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/38544.pt,True
49188,train,"[96, 1, 68]",61,1,68,"[199, 48, 574, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/49188.pt,True
64300,train,"[17, 1, 77]",14,1,77,"[235, 44, 478, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64300.pt,True
63799,train,"[75, 1, 43]",48,1,43,"[50, 17, 211, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63799.pt,True
63792,train,"[75, 1, 44]",48,1,44,"[501, 0, 1402, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63792.pt,True
63793,train,"[75, 1, 66]",48,1,66,"[125, 8, 554, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63793.pt,True
63790,train,"[75, 1, 68]",48,1,68,"[217, 13, 531, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63790.pt,True
63791,train,"[75, 1, 37]",48,1,37,"[534, 52, 1589, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63791.pt,True
48106,train,"[95, 1, 31]",60,1,31,"[500, 46, 1574, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/48106.pt,True
48107,train,"[95, 1, 35]",60,1,35,"[663, 79, 1478, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/48107.pt,True
48109,train,"[95, 1, 66]",60,1,66,"[47, 0, 566, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/48109.pt,True
63242,train,"[7, 1, 74]",4,1,74,"[188, 55, 546, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63242.pt,True
58499,train,"[73, 1, 66]",46,1,66,"[137, 0, 593, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/58499.pt,True
58498,train,"[73, 1, 64]",46,1,64,"[345, 8, 843, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/58498.pt,True
22130,train,"[38, 1, 73]",26,1,73,"[166, 52, 551, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/22130.pt,True
31767,train,"[42, 1, 93]",27,1,93,"[229, 48, 487, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/31767.pt,True
14681,train,"[59, 1, 43]",37,1,43,"[69, 5, 221, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/14681.pt,True
65299,train,"[8, 1, 65]",5,1,65,"[136, 16, 469, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65299.pt,True
65298,train,"[8, 1, 61]",5,1,61,"[186, 15, 467, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65298.pt,True
07963,train,"[79, 1, 74]",51,1,74,"[102, 30, 523, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/07963.pt,True
07962,train,"[79, 1, 52]",51,1,52,"[381, 38, 1076, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/07962.pt,True
07960,train,"[79, 1, 78]",51,1,78,"[37, 6, 250, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/07960.pt,True
07966,train,"[79, 1, 28]",51,1,28,"[62, 15, 217, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/07966.pt,True
08924,train,"[8, 1, 25]",5,1,25,"[80, 11, 216, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/08924.pt,True
08920,train,"[8, 1, 64]",5,1,64,"[675, 65, 1529, 1060]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/08920.pt,True
08921,train,"[8, 1, 50]",5,1,50,"[66, 24, 572, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/08921.pt,True
50039,train,"[71, 1, 37]",44,1,37,"[549, 81, 1415, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/50039.pt,True
50038,train,"[71, 1, 81]",44,1,81,"[218, 15, 549, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/50038.pt,True
50037,train,"[71, 1, 101]",44,1,101,"[25, 0, 290, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/50037.pt,True
56842,train,"[48, 1, 45]",30,1,45,"[683, 64, 1554, 1075]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/56842.pt,True
66183,train,"[13, 1, 58]",10,1,58,"[143, 0, 480, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66183.pt,True
56846,train,"[48, 1, 36]",30,1,36,"[35, 0, 220, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/56846.pt,True
24638,train,"[64, 1, 27]",39,1,27,"[677, 133, 1465, 1062]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/24638.pt,True
32260,train,"[65, 1, 80]",40,1,80,"[174, 51, 560, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32260.pt,True
32261,train,"[65, 1, 78]",40,1,78,"[155, 61, 542, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32261.pt,True
17709,train,"[1, 1, 105]",0,1,105,"[41, 9, 257, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17709.pt,True
65824,train,"[5, 1, 43]",3,1,43,"[149, 9, 591, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65824.pt,True
21883,train,"[11, 1, 28]",8,1,28,"[72, 15, 216, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/21883.pt,True
27217,train,"[12, 1, 54]",9,1,54,"[61, 12, 213, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/27217.pt,True
27215,train,"[12, 1, 27]",9,1,27,"[72, 14, 217, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/27215.pt,True
27214,train,"[12, 1, 46]",9,1,46,"[77, 3, 220, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/27214.pt,True
10149,train,"[81, 1, 43]",53,1,43,"[533, 84, 1561, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/10149.pt,True
21869,train,"[11, 1, 84]",8,1,84,"[67, 10, 236, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/21869.pt,True
45436,train,"[94, 1, 78]",59,1,78,"[174, 3, 535, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/45436.pt,True
45434,train,"[94, 1, 66]",59,1,66,"[216, 13, 520, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/45434.pt,True
45433,train,"[94, 1, 79]",59,1,79,"[21, 0, 266, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/45433.pt,True
24962,train,"[5, 1, 37]",3,1,37,"[88, 25, 217, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/24962.pt,True
43174,train,"[69, 1, 74]",43,1,74,"[64, 11, 231, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/43174.pt,True
43170,train,"[69, 1, 75]",43,1,75,"[175, 0, 571, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/43170.pt,True
43173,train,"[69, 1, 38]",43,1,38,"[74, 7, 226, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/43173.pt,True
17085,train,"[36, 1, 58]",25,1,58,"[225, 18, 521, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17085.pt,True
17084,train,"[36, 1, 58]",25,1,58,"[53, 0, 229, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17084.pt,True
17087,train,"[36, 1, 82]",25,1,82,"[101, 15, 546, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17087.pt,True
17086,train,"[36, 1, 66]",25,1,66,"[417, 61, 834, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17086.pt,True
12316,train,"[2, 1, 38]",1,1,38,"[412, 18, 1698, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/12316.pt,True
12317,train,"[2, 1, 46]",1,1,46,"[473, 44, 1708, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/12317.pt,True
12314,train,"[2, 1, 38]",1,1,38,"[257, 38, 1684, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/12314.pt,True
12313,train,"[2, 1, 69]",1,1,69,"[409, 51, 833, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/12313.pt,True
12311,train,"[2, 1, 62]",1,1,62,"[27, 0, 313, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/12311.pt,True
12318,train,"[2, 1, 39]",1,1,39,"[365, 45, 1673, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/12318.pt,True
12319,train,"[2, 1, 35]",1,1,35,"[494, 99, 1414, 1077]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/12319.pt,True
63227,train,"[7, 1, 32]",4,1,32,"[687, 96, 1421, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63227.pt,True
63225,train,"[7, 1, 94]",4,1,94,"[35, 0, 293, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63225.pt,True
65539,train,"[1, 1, 46]",0,1,46,"[153, 11, 488, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65539.pt,True
66592,train,"[48, 1, 69]",30,1,69,"[135, 19, 462, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66592.pt,True
08917,train,"[8, 1, 28]",5,1,28,"[784, 153, 1501, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/08917.pt,True
08916,train,"[8, 1, 75]",5,1,75,"[163, 14, 517, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/08916.pt,True
08919,train,"[8, 1, 74]",5,1,74,"[647, 60, 1538, 1065]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/08919.pt,True
66441,train,"[71, 1, 48]",44,1,48,"[141, 32, 494, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66441.pt,True
63672,train,"[31, 1, 26]",21,1,26,"[71, 14, 215, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/63672.pt,True
65145,train,"[77, 1, 49]",50,1,49,"[195, 38, 492, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65145.pt,True
65144,train,"[77, 1, 55]",50,1,55,"[198, 31, 518, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65144.pt,True
69534,train,"[7, 1, 54]",4,1,54,"[381, 45, 868, 720]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/69534.pt,True
24640,train,"[64, 1, 36]",39,1,36,"[627, 96, 1364, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/24640.pt,True
11780,train,"[55, 1, 77]",35,1,77,"[188, 53, 535, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/11780.pt,True
27208,train,"[12, 1, 58]",9,1,58,"[80, 14, 536, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/27208.pt,True
27206,train,"[12, 1, 61]",9,1,61,"[211, 16, 525, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/27206.pt,True
27207,train,"[12, 1, 50]",9,1,50,"[665, 54, 1608, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/27207.pt,True
32946,train,"[88, 1, 82]",57,1,82,"[49, 0, 245, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32946.pt,True
17090,train,"[36, 1, 44]",25,1,44,"[91, 22, 203, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17090.pt,True
17091,train,"[36, 1, 40]",25,1,40,"[105, 20, 213, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/17091.pt,True
42961,train,"[68, 1, 42]",42,1,42,"[576, 79, 1648, 1077]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/42961.pt,True
42966,train,"[68, 1, 64]",42,1,64,"[63, 8, 219, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/42966.pt,True
42967,train,"[68, 1, 38]",42,1,38,"[70, 14, 224, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/42967.pt,True
64212,train,"[16, 1, 45]",13,1,45,"[642, 59, 1646, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64212.pt,True
64213,train,"[16, 1, 83]",13,1,83,"[82, 0, 535, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64213.pt,True
64218,train,"[16, 1, 50]",13,1,50,"[72, 15, 221, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64218.pt,True
64219,train,"[16, 1, 24]",13,1,24,"[88, 16, 226, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64219.pt,True
12327,train,"[2, 1, 40]",1,1,40,"[63, 0, 218, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/12327.pt,True
12328,train,"[2, 1, 75]",1,1,75,"[56, 11, 240, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/12328.pt,True
62170,train,"[15, 1, 36]",12,1,36,"[57, 16, 224, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62170.pt,True
62175,train,"[15, 1, 82]",12,1,82,"[201, 38, 529, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62175.pt,True
24651,train,"[64, 1, 25]",39,1,25,"[74, 16, 221, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/24651.pt,True
14675,train,"[59, 1, 67]",37,1,67,"[56, 29, 620, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/14675.pt,True
14674,train,"[59, 1, 37]",37,1,37,"[479, 31, 1735, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/14674.pt,True
06343,train,"[53, 1, 70]",33,1,70,"[175, 52, 533, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/06343.pt,True
32158,train,"[43, 1, 47]",28,1,47,"[298, 77, 1648, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32158.pt,True
32155,train,"[43, 1, 43]",28,1,43,"[204, 92, 1777, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32155.pt,True
64224,train,"[16, 1, 80]",13,1,80,"[176, 52, 537, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/64224.pt,True
13202,train,"[20, 1, 65]",15,1,65,"[114, 30, 509, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13202.pt,True
13201,train,"[20, 1, 78]",15,1,78,"[125, 18, 533, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13201.pt,True
13200,train,"[20, 1, 24]",15,1,24,"[586, 95, 1564, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13200.pt,True
13209,train,"[20, 1, 58]",15,1,58,"[73, 21, 200, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13209.pt,True
13208,train,"[20, 1, 49]",15,1,49,"[85, 20, 219, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13208.pt,True
12338,train,"[2, 1, 91]",1,1,91,"[221, 42, 501, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/12338.pt,True
33285,train,"[23, 1, 87]",17,1,87,"[189, 57, 540, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/33285.pt,True
62168,train,"[15, 1, 60]",12,1,60,"[76, 17, 237, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62168.pt,True
62169,train,"[15, 1, 54]",12,1,54,"[73, 16, 239, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62169.pt,True
62163,train,"[15, 1, 30]",12,1,30,"[585, 136, 1828, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62163.pt,True
62164,train,"[15, 1, 69]",12,1,69,"[122, 0, 592, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62164.pt,True
66008,train,"[43, 1, 63]",28,1,63,"[179, 14, 537, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66008.pt,True
66007,train,"[43, 1, 55]",28,1,55,"[191, 14, 501, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66007.pt,True
66469,train,"[72, 1, 40]",45,1,40,"[137, 31, 512, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66469.pt,True
65167,train,"[3, 1, 60]",2,1,60,"[190, 0, 504, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65167.pt,True
32945,train,"[88, 1, 67]",57,1,67,"[57, 3, 240, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32945.pt,True
32947,train,"[88, 1, 31]",57,1,31,"[657, 37, 1680, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32947.pt,True
24660,train,"[64, 1, 60]",39,1,60,"[181, 63, 541, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/24660.pt,True
32949,train,"[88, 1, 83]",57,1,83,"[155, 0, 574, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32949.pt,True
35523,train,"[66, 1, 66]",41,1,66,"[184, 54, 560, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/35523.pt,True
32163,train,"[43, 1, 33]",28,1,33,"[61, 14, 231, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32163.pt,True
32160,train,"[43, 1, 98]",28,1,98,"[36, 0, 616, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32160.pt,True
21945,train,"[21, 1, 59]",16,1,59,"[62, 5, 564, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/21945.pt,True
21941,train,"[21, 1, 56]",16,1,56,"[57, 0, 271, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/21941.pt,True
21943,train,"[21, 1, 29]",16,1,29,"[757, 52, 1564, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/21943.pt,True
13213,train,"[20, 1, 48]",15,1,48,"[73, 16, 215, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13213.pt,True
13216,train,"[20, 1, 61]",15,1,61,"[154, 51, 527, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13216.pt,True
13217,train,"[20, 1, 63]",15,1,63,"[161, 50, 520, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13217.pt,True
10157,train,"[81, 1, 46]",53,1,46,"[64, 10, 209, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/10157.pt,True
24648,train,"[64, 1, 34]",39,1,34,"[49, 8, 245, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/24648.pt,True
62159,train,"[15, 1, 74]",12,1,74,"[209, 14, 581, 414]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62159.pt,True
09967,train,"[54, 1, 39]",34,1,39,"[65, 13, 222, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/09967.pt,True
09966,train,"[54, 1, 62]",34,1,62,"[48, 11, 215, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/09966.pt,True
09960,train,"[54, 1, 83]",34,1,83,"[149, 0, 591, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/09960.pt,True
09963,train,"[54, 1, 44]",34,1,44,"[80, 14, 203, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/09963.pt,True
65363,train,"[82, 1, 68]",54,1,68,"[167, 11, 461, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65363.pt,True
65362,train,"[82, 1, 63]",54,1,63,"[156, 17, 485, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/65362.pt,True
23769,train,"[85, 1, 86]",55,1,86,"[277, 3, 798, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/23769.pt,True
23768,train,"[85, 1, 27]",55,1,27,"[593, 124, 1663, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/23768.pt,True
23766,train,"[85, 1, 65]",55,1,65,"[37, 0, 283, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/23766.pt,True
66010,train,"[65, 1, 54]",40,1,54,"[194, 13, 502, 370]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/66010.pt,True
13695,train,"[57, 1, 61]",36,1,61,"[36, 0, 254, 240]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13695.pt,True
13697,train,"[57, 1, 39]",36,1,39,"[413, 77, 1655, 1080]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13697.pt,True
13699,train,"[57, 1, 66]",36,1,66,"[63, 29, 610, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/13699.pt,True
43179,train,"[69, 1, 67]",43,1,67,"[190, 47, 561, 400]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/43179.pt,True
32954,train,"[88, 1, 30]",57,1,30,"[67, 15, 227, 192]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/32954.pt,True
62970,train,"[30, 1, 75]",20,1,75,"[78, 9, 560, 480]",/home/vedant/Code/AI_ML_RL_RO/Projects/sign_language_detection/data/processed/train/62970.pt,True
